date,storeCode,store,divisionCode,division,totalPrice
20230917,2,Kumamoto,2,味噌,868
20230927,1,Saga,2,味噌,380
20230905,3,Oita,4,油,653
20230916,4,Miyazaki,3,肉,686
20230816,3,Oita,1,卵,806
20231001,5,Nagasaki,4,油,595
20230918,1,Saga,4,油,306
20230907,3,Oita,3,肉,392
20230807,1,Saga,3,肉,718
20231018,6,Kagoshima,1,卵,674
20230929,0,Fukuoka,5,野菜,615
20230930,0,Fukuoka,0,米,718
20230814,0,Fukuoka,5,野菜,783
20230925,5,Nagasaki,1,卵,888
20230911,6,Kagoshima,5,野菜,640
20230906,2,Kumamoto,1,卵,594
20231029,5,Nagasaki,2,味噌,337
20231014,5,Nagasaki,0,米,326
20230820,2,Kumamoto,3,肉,702
20230811,2,Kumamoto,3,肉,470
20230904,6,Kagoshima,0,米,884
20230911,5,Nagasaki,3,肉,731
20230911,2,Kumamoto,0,米,519
20230905,6,Kagoshima,3,肉,375
20230813,5,Nagasaki,0,米,440
20230824,6,Kagoshima,2,味噌,865
20230919,4,Miyazaki,5,野菜,633
20231021,0,Fukuoka,3,肉,425
20230823,6,Kagoshima,0,米,401
20231005,6,Kagoshima,5,野菜,756
20230803,2,Kumamoto,4,油,565
20231004,3,Oita,0,米,523
20231025,5,Nagasaki,1,卵,437
20230918,4,Miyazaki,0,米,384
20230805,0,Fukuoka,0,米,709
20231022,0,Fukuoka,3,肉,882
20231024,6,Kagoshima,5,野菜,308
20230811,1,Saga,4,油,587
20230817,3,Oita,0,米,562
20230821,0,Fukuoka,4,油,310
20230912,1,Saga,2,味噌,399
20230922,0,Fukuoka,1,卵,563
20230901,2,Kumamoto,5,野菜,580
20231028,1,Saga,4,油,748
20230920,6,Kagoshima,1,卵,468
20230917,6,Kagoshima,1,卵,319
20231009,2,Kumamoto,3,肉,855
20230914,0,Fukuoka,2,味噌,786
20230926,5,Nagasaki,4,油,334
20230927,0,Fukuoka,5,野菜,906
20230902,0,Fukuoka,2,味噌,830
20231022,1,Saga,4,油,331
20230821,4,Miyazaki,1,卵,835
20230907,2,Kumamoto,3,肉,572
20230901,5,Nagasaki,3,肉,403
20230807,0,Fukuoka,1,卵,867
20230831,4,Miyazaki,1,卵,680
20230925,1,Saga,5,野菜,724
20230807,1,Saga,1,卵,755
20230917,0,Fukuoka,0,米,789
20231023,1,Saga,0,米,764
20231013,5,Nagasaki,3,肉,480
20231030,2,Kumamoto,2,味噌,796
20231019,4,Miyazaki,0,米,549
20231031,5,Nagasaki,5,野菜,560
20231016,6,Kagoshima,0,米,334
20230928,4,Miyazaki,1,卵,691
20230923,3,Oita,2,味噌,979
20230824,6,Kagoshima,5,野菜,474
20230826,3,Oita,1,卵,596
20231008,4,Miyazaki,1,卵,562
20230928,1,Saga,2,味噌,319
20230822,3,Oita,0,米,420
20230924,6,Kagoshima,3,肉,974
20230904,0,Fukuoka,5,野菜,609
20230822,4,Miyazaki,5,野菜,935
20231017,3,Oita,0,米,396
20230806,4,Miyazaki,1,卵,925
20230920,6,Kagoshima,0,米,904
20230923,6,Kagoshima,5,野菜,694
20231007,2,Kumamoto,3,肉,960
20230903,2,Kumamoto,0,米,997
20231012,4,Miyazaki,4,油,627
20230921,2,Kumamoto,2,味噌,760
20230908,1,Saga,2,味噌,753
20231029,6,Kagoshima,1,卵,948
20230822,1,Saga,2,味噌,637
20231029,1,Saga,2,味噌,867
20230803,2,Kumamoto,4,油,733
20230910,5,Nagasaki,0,米,901
20230810,4,Miyazaki,5,野菜,852
20230816,4,Miyazaki,4,油,390
20230805,4,Miyazaki,1,卵,525
20231013,3,Oita,1,卵,416
20231011,3,Oita,0,米,797
20230926,5,Nagasaki,0,米,735
20231012,0,Fukuoka,0,米,993
20230925,3,Oita,5,野菜,750
20230916,2,Kumamoto,5,野菜,636
20230831,4,Miyazaki,1,卵,973
20231016,3,Oita,1,卵,384
20231020,6,Kagoshima,0,米,372
20230922,2,Kumamoto,2,味噌,937
20230909,1,Saga,4,油,903
20230919,1,Saga,0,米,566
20231015,2,Kumamoto,1,卵,679
20230829,1,Saga,0,米,475
20230802,5,Nagasaki,3,肉,619
20230815,2,Kumamoto,1,卵,434
20230825,4,Miyazaki,0,米,779
20230917,2,Kumamoto,0,米,346
20231007,0,Fukuoka,3,肉,862
20230831,5,Nagasaki,1,卵,727
20230813,5,Nagasaki,4,油,312
20231008,6,Kagoshima,1,卵,550
20231009,6,Kagoshima,0,米,429
20230802,0,Fukuoka,5,野菜,461
20230918,0,Fukuoka,4,油,472
20231020,5,Nagasaki,0,米,635
20230911,3,Oita,0,米,540
20230901,0,Fukuoka,3,肉,344
20230831,0,Fukuoka,2,味噌,455
20230909,0,Fukuoka,2,味噌,689
20230922,1,Saga,3,肉,668
20230914,0,Fukuoka,3,肉,580
20230816,4,Miyazaki,2,味噌,517
20230902,5,Nagasaki,3,肉,823
20230814,0,Fukuoka,1,卵,774
20231002,1,Saga,0,米,733
20230903,4,Miyazaki,2,味噌,978
20230928,5,Nagasaki,0,米,548
20230920,5,Nagasaki,4,油,651
20231006,1,Saga,0,米,539
20230827,3,Oita,3,肉,983
20230826,3,Oita,4,油,602
20230907,2,Kumamoto,5,野菜,540
20230904,4,Miyazaki,5,野菜,448
20230822,5,Nagasaki,5,野菜,384
20230915,0,Fukuoka,2,味噌,340
20230826,6,Kagoshima,0,米,693
20230918,1,Saga,2,味噌,741
20230805,3,Oita,1,卵,761
20230831,6,Kagoshima,4,油,324
20230929,6,Kagoshima,4,油,685
20230921,4,Miyazaki,4,油,454
20231029,1,Saga,0,米,847
20231011,0,Fukuoka,0,米,656
20231001,6,Kagoshima,5,野菜,444
20231014,4,Miyazaki,1,卵,722
20231001,5,Nagasaki,1,卵,731
20230810,0,Fukuoka,4,油,889
20230925,5,Nagasaki,3,肉,990
20230911,6,Kagoshima,2,味噌,801
20231009,0,Fukuoka,2,味噌,412
20231023,6,Kagoshima,2,味噌,590
20230827,5,Nagasaki,3,肉,535
20230911,1,Saga,4,油,970
20231005,1,Saga,1,卵,763
20231023,4,Miyazaki,5,野菜,820
20231012,1,Saga,1,卵,704
20230828,5,Nagasaki,3,肉,449
20231019,2,Kumamoto,1,卵,939
20230929,6,Kagoshima,2,味噌,580
20230814,5,Nagasaki,3,肉,506
20230926,1,Saga,5,野菜,770
20230816,6,Kagoshima,2,味噌,533
20231001,0,Fukuoka,0,米,688
20230815,0,Fukuoka,1,卵,300
20231022,1,Saga,3,肉,367
20231003,4,Miyazaki,1,卵,827
20230828,3,Oita,2,味噌,495
20230923,5,Nagasaki,0,米,763
20230912,0,Fukuoka,1,卵,865
20231019,5,Nagasaki,0,米,546
20230809,2,Kumamoto,1,卵,647
20230914,0,Fukuoka,1,卵,915
20231026,2,Kumamoto,4,油,955
20231002,5,Nagasaki,3,肉,577
20230928,0,Fukuoka,1,卵,814
20231015,0,Fukuoka,5,野菜,416
20230815,0,Fukuoka,2,味噌,871
20231030,6,Kagoshima,5,野菜,891
20231008,2,Kumamoto,2,味噌,997
20231001,5,Nagasaki,2,味噌,440
20230806,1,Saga,0,米,941
20231002,3,Oita,5,野菜,879
20230905,0,Fukuoka,1,卵,568
20231029,3,Oita,1,卵,421
20231002,0,Fukuoka,4,油,377
20231002,5,Nagasaki,2,味噌,686
20231008,0,Fukuoka,4,油,308
20230824,5,Nagasaki,2,味噌,949
20230915,2,Kumamoto,1,卵,635
20231016,1,Saga,1,卵,787
20230901,6,Kagoshima,5,野菜,678
20230810,6,Kagoshima,0,米,694
20230905,0,Fukuoka,1,卵,370
20231027,3,Oita,3,肉,506
20230901,3,Oita,5,野菜,723
20231029,1,Saga,2,味噌,811
20230919,5,Nagasaki,5,野菜,530
20230922,1,Saga,1,卵,755
20231026,5,Nagasaki,0,米,683
20230815,4,Miyazaki,3,肉,476
20230825,5,Nagasaki,1,卵,465
20230904,3,Oita,2,味噌,807
20230920,6,Kagoshima,4,油,519
20231015,0,Fukuoka,3,肉,893
20230803,1,Saga,1,卵,320
20231012,3,Oita,0,米,447
20230830,1,Saga,5,野菜,350
20231001,2,Kumamoto,3,肉,959
20230911,2,Kumamoto,3,肉,701
20230916,4,Miyazaki,4,油,810
20230807,4,Miyazaki,1,卵,790
20230906,3,Oita,0,米,684
20230806,1,Saga,0,米,720
20230821,3,Oita,2,味噌,850
20231024,6,Kagoshima,5,野菜,463
20230916,1,Saga,2,味噌,503
20231002,5,Nagasaki,4,油,747
20231009,2,Kumamoto,1,卵,408
20230812,4,Miyazaki,0,米,590
20230803,0,Fukuoka,0,米,917
20231003,5,Nagasaki,5,野菜,945
20231006,1,Saga,1,卵,965
20230814,5,Nagasaki,2,味噌,595
20230817,2,Kumamoto,2,味噌,984
20230916,0,Fukuoka,5,野菜,405
20231016,4,Miyazaki,4,油,313
20231004,4,Miyazaki,1,卵,707
20230810,4,Miyazaki,3,肉,534
20230818,2,Kumamoto,4,油,553
20231031,4,Miyazaki,5,野菜,410
20230821,4,Miyazaki,3,肉,387
20230825,4,Miyazaki,5,野菜,736
20230812,3,Oita,4,油,615
20230922,5,Nagasaki,0,米,832
20230801,6,Kagoshima,2,味噌,813
20231031,0,Fukuoka,2,味噌,514
20230920,1,Saga,4,油,398
20231020,4,Miyazaki,4,油,433
20231024,0,Fukuoka,2,味噌,515
20230828,2,Kumamoto,4,油,316
20231002,6,Kagoshima,2,味噌,657
20231015,2,Kumamoto,3,肉,921
20231030,3,Oita,0,米,941
20231028,0,Fukuoka,5,野菜,898
20230914,1,Saga,2,味噌,690
20230903,1,Saga,0,米,573
20230827,0,Fukuoka,0,米,806
20231021,4,Miyazaki,1,卵,528
20230808,4,Miyazaki,3,肉,720
20231030,2,Kumamoto,3,肉,335
20230918,3,Oita,2,味噌,720
20230930,4,Miyazaki,5,野菜,772
20230820,3,Oita,0,米,684
20230905,5,Nagasaki,4,油,613
20230811,1,Saga,4,油,791
20231020,1,Saga,0,米,731
20231012,4,Miyazaki,0,米,886
20230820,0,Fukuoka,1,卵,816
20231003,0,Fukuoka,0,米,834
20230808,4,Miyazaki,1,卵,351
20231008,5,Nagasaki,5,野菜,691
20230828,1,Saga,1,卵,988
20230916,3,Oita,0,米,536
20231018,0,Fukuoka,4,油,345
20231008,4,Miyazaki,5,野菜,622
20231028,3,Oita,0,米,996
20231009,0,Fukuoka,0,米,906
20230912,4,Miyazaki,5,野菜,616
20230909,1,Saga,3,肉,602
20231015,0,Fukuoka,2,味噌,992
20230906,1,Saga,3,肉,748
20230905,3,Oita,1,卵,585
20231002,2,Kumamoto,2,味噌,878
20230817,5,Nagasaki,5,野菜,981
20230829,5,Nagasaki,5,野菜,421
20230901,3,Oita,1,卵,351
20230824,5,Nagasaki,0,米,483
20231003,6,Kagoshima,5,野菜,931
20230914,4,Miyazaki,1,卵,301
20230816,1,Saga,5,野菜,988
20231004,2,Kumamoto,0,米,946
20230813,1,Saga,2,味噌,641
20230831,3,Oita,0,米,853
20231029,6,Kagoshima,4,油,483
20230830,1,Saga,4,油,695
20231022,6,Kagoshima,5,野菜,579
20231028,2,Kumamoto,1,卵,564
20230916,6,Kagoshima,0,米,967
20230919,0,Fukuoka,2,味噌,486
20230814,4,Miyazaki,2,味噌,694
20231011,5,Nagasaki,1,卵,384
20230917,0,Fukuoka,4,油,744
20230915,1,Saga,0,米,750
20230804,4,Miyazaki,0,米,768
20230815,5,Nagasaki,3,肉,523
20230907,1,Saga,1,卵,470
20230906,2,Kumamoto,1,卵,385
20230829,3,Oita,2,味噌,327
20231001,2,Kumamoto,4,油,554
20230826,2,Kumamoto,2,味噌,639
20230914,6,Kagoshima,3,肉,717
20230910,2,Kumamoto,4,油,589
20231012,2,Kumamoto,4,油,849
20230816,4,Miyazaki,0,米,548
20231012,0,Fukuoka,2,味噌,643
20230925,3,Oita,5,野菜,598
20230909,2,Kumamoto,2,味噌,311
20231007,3,Oita,2,味噌,725
20230911,4,Miyazaki,5,野菜,319
20231011,5,Nagasaki,4,油,839
20230821,0,Fukuoka,2,味噌,489
20230824,1,Saga,3,肉,572
20230905,2,Kumamoto,5,野菜,754
20230915,2,Kumamoto,1,卵,473
20231005,5,Nagasaki,0,米,931
20230810,6,Kagoshima,4,油,320
20230810,0,Fukuoka,2,味噌,435
20230814,6,Kagoshima,2,味噌,862
20230911,4,Miyazaki,1,卵,952
20230915,6,Kagoshima,0,米,741
20230902,6,Kagoshima,0,米,363
20230911,2,Kumamoto,0,米,889
20230823,3,Oita,4,油,642
20230916,4,Miyazaki,5,野菜,896
20230917,0,Fukuoka,1,卵,991
20230827,2,Kumamoto,0,米,768
20230806,4,Miyazaki,3,肉,506
20230903,4,Miyazaki,1,卵,472
20230817,0,Fukuoka,5,野菜,404
20230920,5,Nagasaki,3,肉,452
20230917,0,Fukuoka,3,肉,367
20230919,2,Kumamoto,3,肉,445
20231020,4,Miyazaki,5,野菜,599
20230814,2,Kumamoto,4,油,809
20231012,6,Kagoshima,2,味噌,544
20230905,4,Miyazaki,5,野菜,883
20230819,6,Kagoshima,1,卵,912
20231017,1,Saga,5,野菜,589
20230901,4,Miyazaki,1,卵,728
20230806,6,Kagoshima,3,肉,589
20230922,2,Kumamoto,1,卵,813
20230820,3,Oita,5,野菜,503
20230801,2,Kumamoto,0,米,309
20231001,0,Fukuoka,5,野菜,601
20230926,2,Kumamoto,1,卵,418
20231003,3,Oita,0,米,382
20230909,1,Saga,5,野菜,997
20231005,5,Nagasaki,5,野菜,844
20231002,0,Fukuoka,5,野菜,866
20231006,1,Saga,5,野菜,857
20230816,1,Saga,2,味噌,513
20230810,5,Nagasaki,2,味噌,513
20231031,0,Fukuoka,0,米,543
20231017,3,Oita,1,卵,772
20230815,5,Nagasaki,0,米,659
20230810,3,Oita,5,野菜,996
20230908,0,Fukuoka,3,肉,714
20231016,4,Miyazaki,5,野菜,662
20231019,3,Oita,4,油,340
20230820,3,Oita,4,油,724
20231021,2,Kumamoto,1,卵,397
20230809,4,Miyazaki,2,味噌,715
20231007,6,Kagoshima,2,味噌,386
20231011,5,Nagasaki,5,野菜,837
20230801,6,Kagoshima,4,油,361
20230915,4,Miyazaki,0,米,604
20230825,0,Fukuoka,3,肉,969
20231028,0,Fukuoka,0,米,317
20230829,6,Kagoshima,1,卵,730
20230921,5,Nagasaki,2,味噌,991
20230816,3,Oita,3,肉,481
20230812,0,Fukuoka,5,野菜,788
20230904,2,Kumamoto,3,肉,788
20230930,5,Nagasaki,0,米,642
20230905,1,Saga,4,油,346
20230805,6,Kagoshima,3,肉,628
20230921,3,Oita,3,肉,330
20230801,3,Oita,5,野菜,487
20231021,1,Saga,5,野菜,413
20231008,4,Miyazaki,3,肉,597
20230817,0,Fukuoka,0,米,698
20230909,1,Saga,2,味噌,736
20230919,6,Kagoshima,4,油,988
20230914,1,Saga,0,米,648
20230906,1,Saga,1,卵,937
20230804,4,Miyazaki,1,卵,672
20230801,4,Miyazaki,4,油,985
20230912,4,Miyazaki,0,米,477
20231005,6,Kagoshima,4,油,831
20230922,6,Kagoshima,2,味噌,351
20230906,2,Kumamoto,4,油,631
20230805,4,Miyazaki,0,米,472
20230803,5,Nagasaki,4,油,370
20231012,2,Kumamoto,5,野菜,689
20231020,2,Kumamoto,3,肉,462
20230924,1,Saga,0,米,729
20230905,1,Saga,1,卵,396
20230802,2,Kumamoto,1,卵,946
20230905,5,Nagasaki,2,味噌,983
20230903,5,Nagasaki,3,肉,942
20231026,1,Saga,1,卵,597
20230923,0,Fukuoka,4,油,968
20230929,3,Oita,2,味噌,496
20230924,0,Fukuoka,2,味噌,753
20231025,6,Kagoshima,4,油,843
20231024,1,Saga,3,肉,954
20230802,4,Miyazaki,5,野菜,575
20231028,3,Oita,5,野菜,570
20230914,0,Fukuoka,3,肉,435
20231026,0,Fukuoka,0,米,944
20231002,6,Kagoshima,3,肉,508
20231026,4,Miyazaki,3,肉,533
20230806,6,Kagoshima,2,味噌,348
20231024,2,Kumamoto,4,油,733
20230809,5,Nagasaki,1,卵,821
20230930,2,Kumamoto,4,油,367
20230901,1,Saga,4,油,528
20231009,4,Miyazaki,0,米,413
20230831,0,Fukuoka,0,米,417
20231025,4,Miyazaki,1,卵,386
20231013,6,Kagoshima,0,米,435
20230822,6,Kagoshima,4,油,904
20230818,6,Kagoshima,0,米,459
20230919,1,Saga,1,卵,368
20230827,4,Miyazaki,0,米,782
20230806,3,Oita,1,卵,537
20231031,4,Miyazaki,4,油,875
20230812,0,Fukuoka,5,野菜,918
20230907,1,Saga,0,米,383
20230809,6,Kagoshima,4,油,592
20231011,1,Saga,0,米,493
20230806,2,Kumamoto,1,卵,911
20230920,4,Miyazaki,3,肉,568
20231015,6,Kagoshima,4,油,357
20231027,4,Miyazaki,3,肉,884
20230802,1,Saga,2,味噌,992
20230821,1,Saga,3,肉,570
20230821,5,Nagasaki,5,野菜,830
20230928,1,Saga,4,油,935
20230809,6,Kagoshima,3,肉,675
20230815,5,Nagasaki,1,卵,807
20230908,3,Oita,5,野菜,612
20231011,2,Kumamoto,3,肉,998
20230818,6,Kagoshima,4,油,642
20230830,1,Saga,1,卵,698
20230917,6,Kagoshima,5,野菜,553
20230914,1,Saga,5,野菜,548
20230925,2,Kumamoto,3,肉,545
20230831,2,Kumamoto,5,野菜,965
20231003,0,Fukuoka,2,味噌,819
20230805,4,Miyazaki,5,野菜,752
20231030,1,Saga,3,肉,450
20230810,3,Oita,3,肉,872
20230829,1,Saga,3,肉,779
20231013,3,Oita,1,卵,635
20231007,1,Saga,3,肉,957
20231011,1,Saga,4,油,475
20230830,0,Fukuoka,0,米,922
20231020,2,Kumamoto,2,味噌,995
20230823,1,Saga,2,味噌,377
20231029,5,Nagasaki,0,米,984
20230822,5,Nagasaki,5,野菜,674
20230823,3,Oita,4,油,550
20231015,5,Nagasaki,5,野菜,709
20230826,2,Kumamoto,1,卵,728
20230814,3,Oita,4,油,746
20230805,2,Kumamoto,1,卵,951
20230813,2,Kumamoto,4,油,999
20230811,5,Nagasaki,3,肉,434
20230909,6,Kagoshima,1,卵,732
20231016,3,Oita,0,米,401
20231023,4,Miyazaki,0,米,629
20230913,3,Oita,1,卵,304
20230831,2,Kumamoto,4,油,956
20230802,2,Kumamoto,1,卵,871
20230922,2,Kumamoto,1,卵,380
20230930,0,Fukuoka,2,味噌,890
20230827,6,Kagoshima,2,味噌,528
20230910,3,Oita,5,野菜,354
20231009,1,Saga,4,油,918
20231014,1,Saga,2,味噌,659
20231019,4,Miyazaki,1,卵,828
20231017,1,Saga,2,味噌,461
20230828,2,Kumamoto,5,野菜,817
20230928,0,Fukuoka,2,味噌,979
20230816,3,Oita,2,味噌,893
20230815,1,Saga,0,米,875
20230808,6,Kagoshima,3,肉,697
20231010,3,Oita,4,油,821
20231001,6,Kagoshima,4,油,321
20230829,3,Oita,1,卵,439
20230929,5,Nagasaki,4,油,956
20230927,2,Kumamoto,2,味噌,756
20230807,0,Fukuoka,1,卵,946
20230811,5,Nagasaki,1,卵,797
20230924,3,Oita,2,味噌,614
20230807,3,Oita,1,卵,531
20230917,5,Nagasaki,2,味噌,338
20230807,6,Kagoshima,0,米,959
20230928,6,Kagoshima,5,野菜,398
20230924,3,Oita,5,野菜,542
20230830,5,Nagasaki,2,味噌,499
20231020,5,Nagasaki,5,野菜,535
20231018,0,Fukuoka,2,味噌,707
20230926,5,Nagasaki,4,油,506
20231019,4,Miyazaki,0,米,800
20230815,0,Fukuoka,3,肉,826
20230826,1,Saga,4,油,956
20230813,0,Fukuoka,3,肉,361
20231014,5,Nagasaki,1,卵,360
20230805,3,Oita,3,肉,998
20231024,1,Saga,2,味噌,849
20230803,3,Oita,1,卵,697
20230822,1,Saga,5,野菜,646
20230915,0,Fukuoka,5,野菜,323
20231016,4,Miyazaki,2,味噌,555
20230817,5,Nagasaki,2,味噌,708
20231026,0,Fukuoka,3,肉,615
20230820,5,Nagasaki,2,味噌,469
20230918,4,Miyazaki,1,卵,566
20230820,1,Saga,3,肉,350
20230915,0,Fukuoka,2,味噌,571
20230928,3,Oita,5,野菜,425
20231023,5,Nagasaki,1,卵,621
20230814,3,Oita,4,油,440
20230826,1,Saga,4,油,353
20230910,5,Nagasaki,5,野菜,746
20231008,5,Nagasaki,0,米,314
20230831,6,Kagoshima,2,味噌,547
20231023,6,Kagoshima,0,米,768
20231003,4,Miyazaki,5,野菜,766
20231006,0,Fukuoka,2,味噌,520
20230826,2,Kumamoto,4,油,519
20230830,4,Miyazaki,0,米,685
20230809,3,Oita,0,米,681
20230804,5,Nagasaki,1,卵,504
20231006,2,Kumamoto,0,米,929
20230901,6,Kagoshima,4,油,907
20230923,6,Kagoshima,5,野菜,759
20231019,1,Saga,2,味噌,493
20230918,2,Kumamoto,4,油,651
20230914,4,Miyazaki,1,卵,962
20230910,6,Kagoshima,4,油,564
20230825,6,Kagoshima,0,米,331
20230914,1,Saga,2,味噌,516
20230907,6,Kagoshima,2,味噌,723
20230811,6,Kagoshima,4,油,665
20230924,0,Fukuoka,2,味噌,437
20231019,4,Miyazaki,1,卵,773
20231003,1,Saga,5,野菜,345
20231025,2,Kumamoto,3,肉,416
20230807,0,Fukuoka,0,米,931
20230803,0,Fukuoka,5,野菜,453
20230908,6,Kagoshima,5,野菜,811
20230908,5,Nagasaki,5,野菜,461
20230909,5,Nagasaki,4,油,599
20230919,2,Kumamoto,0,米,684
20230907,6,Kagoshima,1,卵,967
20230828,0,Fukuoka,3,肉,652
20230926,5,Nagasaki,5,野菜,484
20230808,1,Saga,3,肉,876
20231022,0,Fukuoka,3,肉,379
20230821,2,Kumamoto,1,卵,677
20230928,0,Fukuoka,3,肉,858
20231004,6,Kagoshima,1,卵,872
20231029,4,Miyazaki,0,米,621
20230814,5,Nagasaki,2,味噌,805
20230803,0,Fukuoka,5,野菜,822
20230803,5,Nagasaki,2,味噌,838
20230924,5,Nagasaki,3,肉,433
20230813,1,Saga,3,肉,579
20230830,5,Nagasaki,3,肉,517
20231015,6,Kagoshima,1,卵,779
20230826,6,Kagoshima,2,味噌,367
20230823,1,Saga,0,米,537
20230804,4,Miyazaki,3,肉,441
20230823,0,Fukuoka,4,油,888
20231008,4,Miyazaki,4,油,568
20230819,5,Nagasaki,3,肉,574
20230913,1,Saga,1,卵,790
20230815,3,Oita,2,味噌,815
20231014,3,Oita,2,味噌,635
20230823,6,Kagoshima,2,味噌,646
20230802,0,Fukuoka,3,肉,395
20231025,1,Saga,1,卵,887
20230915,2,Kumamoto,2,味噌,751
20231011,2,Kumamoto,1,卵,811
20230823,2,Kumamoto,4,油,644
20230925,5,Nagasaki,5,野菜,715
20231020,2,Kumamoto,4,油,756
20231010,6,Kagoshima,1,卵,310
20230810,3,Oita,5,野菜,483
20230819,2,Kumamoto,3,肉,976
20230926,3,Oita,2,味噌,934
20230915,1,Saga,2,味噌,585
20230825,5,Nagasaki,1,卵,958
20231028,1,Saga,4,油,476
20231027,6,Kagoshima,4,油,939
20230817,0,Fukuoka,4,油,585
20231020,6,Kagoshima,5,野菜,845
20230914,2,Kumamoto,5,野菜,642
20230910,5,Nagasaki,5,野菜,546
20230924,5,Nagasaki,1,卵,662
20230907,5,Nagasaki,3,肉,988
20231013,3,Oita,0,米,850
20230816,1,Saga,1,卵,449
20230910,4,Miyazaki,5,野菜,873
20231023,0,Fukuoka,1,卵,836
20230930,3,Oita,5,野菜,816
20230813,0,Fukuoka,3,肉,795
20231019,2,Kumamoto,0,米,447
20230903,0,Fukuoka,5,野菜,382
20230925,3,Oita,2,味噌,308
20230826,4,Miyazaki,1,卵,348
20230907,6,Kagoshima,1,卵,941
20230822,3,Oita,1,卵,773
20230910,6,Kagoshima,1,卵,857
20230817,1,Saga,3,肉,764
20230821,1,Saga,2,味噌,689
20230803,5,Nagasaki,2,味噌,982
20230802,0,Fukuoka,1,卵,605
20231027,4,Miyazaki,4,油,869
20230806,6,Kagoshima,3,肉,316
20231030,6,Kagoshima,1,卵,587
20231011,4,Miyazaki,1,卵,922
20230927,4,Miyazaki,5,野菜,550
20230802,3,Oita,0,米,727
20230813,2,Kumamoto,3,肉,544
20230914,6,Kagoshima,3,肉,661
20231024,6,Kagoshima,0,米,337
20231006,2,Kumamoto,0,米,864
20230806,2,Kumamoto,3,肉,455
20230803,5,Nagasaki,2,味噌,634
20231019,3,Oita,5,野菜,433
20231014,0,Fukuoka,4,油,827
20230804,3,Oita,2,味噌,741
20230920,1,Saga,4,油,676
20230818,4,Miyazaki,5,野菜,559
20230924,4,Miyazaki,1,卵,955
20230807,3,Oita,0,米,566
20230911,0,Fukuoka,5,野菜,401
20230802,6,Kagoshima,5,野菜,506
20230821,6,Kagoshima,3,肉,476
20230815,4,Miyazaki,2,味噌,444
20230816,6,Kagoshima,4,油,841
20230922,0,Fukuoka,1,卵,446
20230929,3,Oita,2,味噌,597
20230814,2,Kumamoto,3,肉,913
20231025,0,Fukuoka,2,味噌,883
20231015,3,Oita,4,油,883
20230926,0,Fukuoka,0,米,933
20230911,2,Kumamoto,0,米,452
20230811,0,Fukuoka,3,肉,726
20230925,2,Kumamoto,4,油,382
20230830,6,Kagoshima,0,米,942
20230907,3,Oita,1,卵,309
20231001,3,Oita,0,米,926
20231010,2,Kumamoto,1,卵,332
20230908,1,Saga,4,油,536
20231023,1,Saga,1,卵,743
20231026,1,Saga,1,卵,658
20230803,6,Kagoshima,3,肉,822
20231029,3,Oita,4,油,433
20231008,6,Kagoshima,2,味噌,749
20230804,3,Oita,1,卵,361
20230901,3,Oita,2,味噌,383
20231031,6,Kagoshima,3,肉,877
20231021,4,Miyazaki,4,油,491
20230812,5,Nagasaki,5,野菜,975
20231004,4,Miyazaki,0,米,742
20230830,4,Miyazaki,3,肉,508
20230808,4,Miyazaki,0,米,430
20230812,5,Nagasaki,5,野菜,408
20230806,1,Saga,3,肉,928
20230916,3,Oita,3,肉,632
20230804,4,Miyazaki,3,肉,872
20230807,0,Fukuoka,0,米,975
20230826,4,Miyazaki,4,油,685
20230922,6,Kagoshima,1,卵,459
20231009,1,Saga,5,野菜,586
20230806,4,Miyazaki,4,油,615
20230827,0,Fukuoka,0,米,316
20231005,1,Saga,1,卵,930
20231014,3,Oita,3,肉,866
20230809,1,Saga,1,卵,447
20230819,6,Kagoshima,2,味噌,587
20230906,1,Saga,4,油,860
20231021,6,Kagoshima,1,卵,458
20230926,5,Nagasaki,3,肉,684
20230828,3,Oita,0,米,704
20230926,3,Oita,1,卵,940
20230811,2,Kumamoto,2,味噌,911
20230810,1,Saga,1,卵,951
20231012,1,Saga,0,米,571
20230920,1,Saga,1,卵,561
20230809,6,Kagoshima,2,味噌,406
20230812,2,Kumamoto,4,油,929
20230824,6,Kagoshima,5,野菜,669
20231008,6,Kagoshima,0,米,782
20230910,6,Kagoshima,3,肉,575
20230909,1,Saga,5,野菜,582
20230902,2,Kumamoto,3,肉,923
20230926,1,Saga,4,油,693
20231029,0,Fukuoka,1,卵,967
20230825,4,Miyazaki,3,肉,586
20230819,5,Nagasaki,3,肉,464
20231017,1,Saga,2,味噌,715
20231024,4,Miyazaki,0,米,383
20230830,4,Miyazaki,5,野菜,753
20230921,3,Oita,3,肉,655
20231008,2,Kumamoto,0,米,436
20231028,0,Fukuoka,3,肉,357
20230806,0,Fukuoka,0,米,758
20230920,4,Miyazaki,2,味噌,901
20230911,3,Oita,1,卵,661
20231002,4,Miyazaki,4,油,476
20230812,1,Saga,2,味噌,472
20230917,5,Nagasaki,3,肉,885
20230923,4,Miyazaki,0,米,467
20230922,6,Kagoshima,2,味噌,896
20231030,4,Miyazaki,0,米,875
20230816,3,Oita,1,卵,537
20230925,5,Nagasaki,1,卵,630
20230904,3,Oita,5,野菜,322
20230918,1,Saga,0,米,512
20230822,4,Miyazaki,2,味噌,335
